Date,App_Name,Active_Users,Avg_Session_Duration,Feature_Click_Event,Drop_off_Rate,,,,
3/14/2026,GarageOps,1307,43.6,Payment_Submit,0.73,,,,
3/19/2026,Zarkon_App,572,69.1,View_Dashboard,0.54,,,,
3/23/2026,Zarkon_App,1230,55.6,Financial_Tab_View,0.32,,,,
3/12/2026,Zarkon Rental,1339,179.8,View_Dashboard,0.2,,,,
4/6/2026,zarkon rentals,471,131.8,Financial_Tab_View,0.69,,,,
3/28/2026,GarageOps,213,155,Financial_Tab_View,0.21,,,,
3/23/2026,Garage Mgmt,893,234.8,Financial_Tab_View,0.14,,,,
4/11/2026,Zarkon_App,837,299.6,View_Dashboard,0.6,,,,
3/17/2026,Zarkon_App,595,283.5,Financial_Tab_View,0.28,,,,
4/17/2026,GarageOps,553,74,Add_Ticket,0.73,,,,
3/26/2026,Garage Mgmt,1291,212.9,Financial_Tab_View,0.72,,,,
3/28/2026,Garage_App,605,141,Financial_Tab_View,0.5,,,,
3/27/2026,zarkon rentals,108,49.7,Financial_Tab_View,0.62,,,,
3/30/2026,ZarkonApp,608,180.8,View_Dashboard,0.18,,,,
4/20/2026,Garage_App,1477,118.5,Add_Ticket,0.53,,,,
3/31/2026,Zarkon Rental,1040,179.7,Add_Ticket,0.45,,,,
4/10/2026,ZarkonApp,983,156.1,Financial_Tab_View,0.28,,,,
4/8/2026,Garage Platform,316,109.2,Add_Ticket,0.73,,,,
3/21/2026,Zarkon Rental,159,131.7,Add_Ticket,0.71,,,,
4/19/2026,zarkon rentals,244,251.6,Financial_Tab_View,0.67,,,,
4/7/2026,GarageOps,345,267.6,Add_Ticket,0.71,,,,
3/19/2026,zarkon rentals,969,113.5,Payment_Submit,0.75,,,,
3/26/2026,Garage Platform,417,197.5,View_Dashboard,0.49,,,,
3/20/2026,zarkon rentals,1408,260.1,Add_Ticket,0.46,,,,
4/20/2026,ZarkonApp,535,243.5,Financial_Tab_View,0.76,,,,
3/16/2026,Garage Platform,1198,119,Financial_Tab_View,0.73,,,,
3/26/2026,Garage Platform,1002,67.4,Add_Ticket,0.51,,,,
4/17/2026,Garage Mgmt,207,197.8,Financial_Tab_View,0.19,,,,
3/26/2026,Garage Platform,418,48.3,View_Dashboard,0.63,,,,
4/8/2026,Zarkon_App,742,251.7,Add_Ticket,0.22,,,,
3/23/2026,ZarkonApp,88,154.9,View_Dashboard,0.7,,,,
4/5/2026,Garage Platform,1496,224.2,Payment_Submit,0.59,,,,
4/1/2026,Garage_App,634,77.9,Payment_Submit,0.48,,,,
3/30/2026,GarageOps,486,75.4,Add_Ticket,0.77,,,,
3/28/2026,Zarkon Rental,378,86.1,Add_Ticket,0.57,,,,
4/7/2026,zarkon rentals,1385,238.7,Financial_Tab_View,0.26,,,,
3/29/2026,Garage_App,1353,104.2,Financial_Tab_View,0.29,,,,
4/13/2026,ZarkonApp,609,285.3,Financial_Tab_View,0.22,,,,
4/1/2026,zarkon rentals,1494,49.2,Financial_Tab_View,0.72,,,,
4/13/2026,Garage Mgmt,1315,202.6,Add_Ticket,0.3,,,,
4/19/2026,ZarkonApp,93,245.2,View_Dashboard,0.77,,,,
3/13/2026,Zarkon Rental,982,178.5,View_Dashboard,0.42,,,,
4/1/2026,Garage Platform,869,32.3,View_Dashboard,0.7,,,,
4/4/2026,ZarkonApp,559,281.1,View_Dashboard,0.41,,,,
4/10/2026,Garage_App,1127,198,Financial_Tab_View,0.77,,,,
4/3/2026,zarkon rentals,1128,290.9,Financial_Tab_View,0.65,,,,
3/15/2026,Garage Platform,380,95,Financial_Tab_View,0.76,,,,
3/30/2026,Garage Platform,1244,146,Add_Ticket,0.68,,,,
3/27/2026,Garage_App,1276,125.8,Payment_Submit,0.57,,,,
3/17/2026,GarageOps,1177,238.6,Add_Ticket,0.73,,,,
4/8/2026,ZarkonApp,481,161.6,View_Dashboard,0.17,,,,
4/1/2026,Garage_App,867,114.5,Financial_Tab_View,0.4,,,,
3/21/2026,Garage Platform,419,71.7,View_Dashboard,0.42,,,,
3/13/2026,ZarkonApp,842,154.9,Financial_Tab_View,0.7,,,,
3/15/2026,Zarkon Rental,1133,279.8,Financial_Tab_View,0.48,,,,
4/21/2026,Garage_App,1412,172.7,Financial_Tab_View,0.47,,,,
3/16/2026,zarkon rentals,413,49.1,Financial_Tab_View,0.3,,,,
3/27/2026,Zarkon_App,1290,229.8,Add_Ticket,0.48,,,,
4/13/2026,Garage Platform,376,226.5,View_Dashboard,0.74,,,,
3/26/2026,ZarkonApp,1217,40.2,Add_Ticket,0.65,,,,
3/17/2026,Garage Platform,460,197.5,Financial_Tab_View,0.62,,,,
4/9/2026,Garage_App,594,283.6,Payment_Submit,0.58,,,,
3/21/2026,ZarkonApp,155,255.5,Add_Ticket,0.38,,,,
4/15/2026,ZarkonApp,830,286.7,Financial_Tab_View,0.66,,,,
3/15/2026,Garage Mgmt,256,62.5,View_Dashboard,0.32,,,,
4/6/2026,Zarkon Rental,707,87,Financial_Tab_View,0.69,,,,
4/7/2026,GarageOps,1334,87.8,View_Dashboard,0.77,,,,
4/18/2026,Zarkon Rental,376,276.7,View_Dashboard,0.33,,,,
3/24/2026,Garage Platform,739,122.9,View_Dashboard,0.61,,,,
3/16/2026,ZarkonApp,1073,137.8,Payment_Submit,0.72,,,,
4/2/2026,Zarkon_App,851,265.6,Add_Ticket,0.47,,,,
4/22/2026,Garage Mgmt,191,200.4,View_Dashboard,0.65,,,,
3/19/2026,Garage Platform,837,135.9,View_Dashboard,0.52,,,,
3/29/2026,Zarkon Rental,337,49.7,Financial_Tab_View,0.7,,,,
4/11/2026,Garage Platform,729,40.8,Add_Ticket,0.72,,,,
3/28/2026,zarkon rentals,468,114.3,Add_Ticket,0.55,,,,
3/31/2026,Zarkon_App,317,109.2,Financial_Tab_View,0.28,,,,
4/12/2026,Garage_App,85,208.7,Payment_Submit,0.53,,,,
3/23/2026,zarkon rentals,830,150.5,Add_Ticket,0.31,,,,
4/17/2026,Garage_App,157,214.2,Payment_Submit,0.12,,,,
3/19/2026,ZarkonApp,612,119.7,View_Dashboard,0.79,,,,
4/6/2026,Zarkon_App,1425,277.6,Financial_Tab_View,0.41,,,,
4/7/2026,GarageOps,637,55.7,Financial_Tab_View,0.42,,,,
3/20/2026,Garage Mgmt,992,164.8,Financial_Tab_View,0.48,,,,
3/25/2026,Garage Mgmt,348,276.2,View_Dashboard,0.63,,,,
4/10/2026,Garage Platform,1067,214.6,Financial_Tab_View,0.63,,,,
3/17/2026,Garage Mgmt,1024,50.3,Payment_Submit,0.49,,,,
4/22/2026,zarkon rentals,1443,261.4,View_Dashboard,0.67,,,,
4/13/2026,Garage Mgmt,1152,93.3,Payment_Submit,0.25,,,,
4/14/2026,zarkon rentals,464,168.5,View_Dashboard,0.69,,,,
3/11/2026,Garage_App,1480,111.2,Payment_Submit,0.18,,,,
4/18/2026,Garage Platform,805,142.2,Financial_Tab_View,0.56,,,,
4/8/2026,Garage Platform,589,285.6,Add_Ticket,0.11,,,,
4/19/2026,Zarkon_App,603,68.5,Financial_Tab_View,0.79,,,,
4/18/2026,GarageOps,359,97.9,Payment_Submit,0.55,,,,
3/22/2026,Garage_App,1228,120.1,Payment_Submit,0.74,,,,
3/12/2026,GarageOps,1309,209.4,Payment_Submit,0.5,,,,
4/10/2026,Garage_App,865,236.4,Financial_Tab_View,0.8,,,,
3/26/2026,Garage Mgmt,245,175.8,Add_Ticket,0.48,,,,
3/13/2026,Garage Mgmt,691,190.9,Add_Ticket,0.39,,,,
4/1/2026,Garage Mgmt,511,156.3,View_Dashboard,0.63,,,,
3/23/2026,Garage_App,251,109.6,Add_Ticket,0.17,,,,
4/1/2026,GarageOps,453,187.3,Add_Ticket,0.28,,,,
3/30/2026,Zarkon Rental,1255,117.5,Add_Ticket,0.49,,,,
4/7/2026,Zarkon Rental,520,148.9,Financial_Tab_View,0.38,,,,
4/1/2026,Garage_App,409,271.6,View_Dashboard,0.44,,,,
3/15/2026,Zarkon_App,1260,277.6,Add_Ticket,0.7,,,,
4/21/2026,Zarkon_App,1268,109.2,View_Dashboard,0.24,,,,
3/29/2026,Zarkon_App,543,142,View_Dashboard,0.18,,,,
4/12/2026,Zarkon Rental,1362,261.7,Payment_Submit,0.43,,,,
4/19/2026,GarageOps,226,283.3,Payment_Submit,0.25,,,,
3/24/2026,Zarkon Rental,1438,299.8,View_Dashboard,0.11,,,,
4/13/2026,Zarkon Rental,198,140.2,Financial_Tab_View,0.6,,,,
3/20/2026,ZarkonApp,879,142.3,Financial_Tab_View,0.4,,,,
3/14/2026,Zarkon_App,1354,181,View_Dashboard,0.6,,,,
4/5/2026,Garage Mgmt,1217,73.5,Payment_Submit,0.24,,,,
3/19/2026,Garage Mgmt,431,218.5,Financial_Tab_View,0.31,,,,
4/12/2026,Zarkon Rental,840,246,View_Dashboard,0.56,,,,
4/6/2026,Garage Platform,1042,252.3,Add_Ticket,0.57,,,,
3/16/2026,Zarkon Rental,1198,31.8,Add_Ticket,0.62,,,,
3/14/2026,Garage Mgmt,1394,294.5,Add_Ticket,0.17,,,,
4/11/2026,Zarkon_App,1088,188.1,Financial_Tab_View,0.68,,,,
4/15/2026,Zarkon Rental,1134,32.5,View_Dashboard,0.51,,,,
4/4/2026,ZarkonApp,595,209.9,Payment_Submit,0.18,,,,
4/1/2026,Garage_App,679,110.6,Financial_Tab_View,0.41,,,,
4/8/2026,ZarkonApp,779,91.2,View_Dashboard,0.36,,,,
3/28/2026,ZarkonApp,1094,298.5,Payment_Submit,0.22,,,,
4/3/2026,GarageOps,193,37.6,View_Dashboard,0.71,,,,
4/3/2026,Garage Platform,1219,264.8,Financial_Tab_View,0.49,,,,
4/19/2026,Zarkon Rental,1342,285.3,Add_Ticket,0.42,,,,
4/9/2026,ZarkonApp,317,128.8,Financial_Tab_View,0.22,,,,
4/6/2026,ZarkonApp,1297,155.8,Financial_Tab_View,0.52,,,,
3/14/2026,GarageOps,64,202.7,Financial_Tab_View,0.19,,,,
4/15/2026,Garage_App,1249,36.3,Add_Ticket,0.47,,,,
3/17/2026,Zarkon Rental,428,206.6,Financial_Tab_View,0.32,,,,
4/7/2026,Zarkon_App,1042,60.8,Add_Ticket,0.5,,,,
3/27/2026,zarkon rentals,1380,32.9,Add_Ticket,0.58,,,,
4/22/2026,Garage Mgmt,921,46.3,Payment_Submit,0.76,,,,
3/27/2026,Zarkon Rental,567,89,Add_Ticket,0.53,,,,
3/25/2026,zarkon rentals,1090,139.4,Add_Ticket,0.34,,,,
4/3/2026,Garage Platform,333,268.1,Add_Ticket,0.69,,,,
3/11/2026,Garage_App,790,152.1,Add_Ticket,0.58,,,,
3/30/2026,GarageOps,1005,135.1,Financial_Tab_View,0.39,,,,
4/13/2026,Garage Mgmt,777,85.7,Add_Ticket,0.14,,,,
4/9/2026,Zarkon Rental,1020,299.6,Add_Ticket,0.67,,,,
3/18/2026,GarageOps,1283,210,Payment_Submit,0.61,,,,
3/26/2026,GarageOps,1295,152.2,Payment_Submit,0.43,,,,
4/13/2026,ZarkonApp,544,117.1,Financial_Tab_View,0.5,,,,
3/14/2026,Zarkon_App,563,158.1,View_Dashboard,0.64,,,,
3/16/2026,Garage Mgmt,505,234,Add_Ticket,0.43,,,,
3/18/2026,Zarkon Rental,1346,117.7,View_Dashboard,0.56,,,,
4/10/2026,zarkon rentals,1073,104.1,Add_Ticket,0.44,,,,
4/4/2026,Zarkon Rental,291,90.8,Payment_Submit,0.54,,,,
3/30/2026,Garage_App,1452,132.5,Financial_Tab_View,0.46,,,,
3/14/2026,Garage_App,798,38.3,Financial_Tab_View,0.28,,,,
4/5/2026,Garage Platform,300,231.4,View_Dashboard,0.54,,,,
4/12/2026,ZarkonApp,1191,287.6,Payment_Submit,0.43,,,,
3/22/2026,Zarkon Rental,1187,274.4,Add_Ticket,0.29,,,,
3/30/2026,ZarkonApp,645,237,Financial_Tab_View,0.71,,,,
4/21/2026,Zarkon Rental,150,218.3,Payment_Submit,0.35,,,,
3/16/2026,Garage Mgmt,821,110.8,Payment_Submit,0.32,,,,
3/18/2026,Zarkon_App,190,59.3,Financial_Tab_View,0.13,,,,
3/24/2026,Garage Mgmt,1417,149.4,Financial_Tab_View,0.2,,,,
4/6/2026,Zarkon Rental,1453,257.8,Payment_Submit,0.39,,,,
4/5/2026,Garage_App,1139,176.4,View_Dashboard,0.5,,,,
3/31/2026,zarkon rentals,553,222.1,Financial_Tab_View,0.15,,,,
4/10/2026,zarkon rentals,185,278.4,Payment_Submit,0.52,,,,
4/11/2026,Zarkon Rental,215,213.9,View_Dashboard,0.5,,,,
4/7/2026,Zarkon Rental,151,48.4,Financial_Tab_View,0.14,,,,
4/7/2026,ZarkonApp,1451,55.1,Financial_Tab_View,0.56,,,,
4/6/2026,zarkon rentals,250,51.9,Add_Ticket,0.65,,,,
4/16/2026,Garage Platform,1318,126.6,Payment_Submit,0.6,,,,
4/2/2026,Zarkon_App,513,107.7,Financial_Tab_View,0.33,,,,
4/22/2026,zarkon rentals,1437,59.6,Payment_Submit,0.14,,,,
4/4/2026,Garage Platform,1435,135.8,Financial_Tab_View,0.5,,,,
4/6/2026,Garage Mgmt,245,82.3,Payment_Submit,0.58,,,,
4/8/2026,GarageOps,221,134.2,View_Dashboard,0.7,,,,
3/14/2026,Zarkon Rental,736,150,Payment_Submit,0.12,,,,
4/18/2026,Garage Platform,875,31.4,Add_Ticket,0.3,,,,
4/14/2026,Garage Platform,778,218.2,Add_Ticket,0.11,,,,
3/15/2026,ZarkonApp,377,130.4,Add_Ticket,0.38,,,,
3/30/2026,Garage Mgmt,1168,239.9,Financial_Tab_View,0.26,,,,
4/6/2026,Garage_App,241,60.9,Add_Ticket,0.15,,,,
4/13/2026,Garage_App,141,108.5,Payment_Submit,0.63,,,,
4/4/2026,Zarkon Rental,1077,102.7,Financial_Tab_View,0.55,,,,
4/14/2026,Zarkon Rental,239,32.7,Add_Ticket,0.4,,,,
4/21/2026,Garage_App,219,159.5,View_Dashboard,0.22,,,,
4/10/2026,Zarkon Rental,373,290.2,Payment_Submit,0.48,,,,
3/27/2026,ZarkonApp,287,33.7,Financial_Tab_View,0.26,,,,
3/17/2026,Zarkon Rental,935,197.8,Financial_Tab_View,0.25,,,,
3/23/2026,Zarkon_App,1301,261.3,View_Dashboard,0.43,,,,
4/22/2026,Garage Platform,206,244,Add_Ticket,0.27,,,,
4/13/2026,ZarkonApp,1131,107.6,Add_Ticket,0.48,,,,
4/16/2026,ZarkonApp,402,77.3,Payment_Submit,0.13,,,,
3/17/2026,GarageOps,417,87.9,Payment_Submit,0.28,,,,
3/12/2026,ZarkonApp,933,123.5,View_Dashboard,0.59,,,,
4/6/2026,Garage Platform,1305,57.9,View_Dashboard,0.22,,,,
4/19/2026,Garage Platform,644,103.8,View_Dashboard,0.54,,,,
4/22/2026,Garage Mgmt,1327,91.8,Add_Ticket,0.11,,,,
4/9/2026,Zarkon_App,126,292.4,Add_Ticket,0.55,,,,
4/12/2026,Zarkon_App,1121,211,Financial_Tab_View,0.56,,,,
4/19/2026,zarkon rentals,703,199.2,Payment_Submit,0.3,,,,
3/16/2026,GarageOps,1235,268.8,View_Dashboard,0.61,,,,
3/24/2026,Garage_App,1390,77.5,Financial_Tab_View,0.23,,,,
4/12/2026,Garage_App,758,49.4,Financial_Tab_View,0.38,,,,
3/21/2026,ZarkonApp,490,267.1,Financial_Tab_View,0.73,,,,
3/27/2026,Garage_App,565,125.1,Financial_Tab_View,0.64,,,,
4/15/2026,Zarkon Rental,737,133.9,Financial_Tab_View,0.7,,,,
4/19/2026,Zarkon Rental,1307,38.3,Financial_Tab_View,0.37,,,,
4/4/2026,Garage Platform,1006,34.1,View_Dashboard,0.78,,,,
4/13/2026,zarkon rentals,155,218.7,Add_Ticket,0.56,,,,
4/20/2026,GarageOps,249,203.9,Financial_Tab_View,0.1,,,,
4/11/2026,Zarkon Rental,1210,106.4,Payment_Submit,0.15,,,,
4/6/2026,Zarkon_App,1447,87.7,Add_Ticket,0.59,,,,
3/12/2026,Zarkon_App,1380,245.6,Financial_Tab_View,0.76,,,,
3/27/2026,GarageOps,176,51.9,Add_Ticket,0.62,,,,
3/25/2026,Garage Platform,170,199.4,Add_Ticket,0.46,,,,
4/18/2026,Garage Mgmt,1494,57.2,Financial_Tab_View,0.24,,,,
3/23/2026,zarkon rentals,1099,294.2,Add_Ticket,0.66,,,,
4/6/2026,Garage_App,490,295.5,View_Dashboard,0.5,,,,
4/14/2026,Garage_App,696,103.7,Financial_Tab_View,0.22,,,,
3/20/2026,Garage Platform,596,201.8,Financial_Tab_View,0.25,,,,
4/19/2026,GarageOps,454,34.4,Financial_Tab_View,0.37,,,,
4/21/2026,zarkon rentals,340,119.3,Add_Ticket,0.35,,,,
4/19/2026,Zarkon_App,1106,94.1,Financial_Tab_View,0.38,,,,
3/18/2026,Garage Mgmt,195,109.1,View_Dashboard,0.38,,,,
4/18/2026,zarkon rentals,769,141.2,Add_Ticket,0.66,,,,
4/17/2026,Garage Mgmt,412,142.5,View_Dashboard,0.26,,,,
4/11/2026,Zarkon Rental,128,135.9,Add_Ticket,0.26,,,,
4/2/2026,Zarkon Rental,1130,252.1,Add_Ticket,0.14,,,,
4/10/2026,Garage Platform,953,45.1,Financial_Tab_View,0.64,,,,
4/11/2026,ZarkonApp,205,117.5,Add_Ticket,0.49,,,,
4/4/2026,Zarkon_App,1042,36.6,Payment_Submit,0.32,,,,
4/21/2026,GarageOps,1410,51.8,Payment_Submit,0.48,,,,
3/12/2026,Garage_App,1357,243.7,Financial_Tab_View,0.63,,,,
4/19/2026,Garage_App,100,74.6,Payment_Submit,0.47,,,,
4/16/2026,Garage_App,1089,123.6,Payment_Submit,0.52,,,,
4/11/2026,zarkon rentals,514,255.7,Payment_Submit,0.23,,,,
4/1/2026,zarkon rentals,285,220.1,Financial_Tab_View,0.78,,,,
4/12/2026,GarageOps,539,84.5,Payment_Submit,0.7,,,,
4/18/2026,Zarkon Rental,1019,297.7,View_Dashboard,0.31,,,,
4/18/2026,Garage Platform,478,102.3,Payment_Submit,0.15,,,,
3/28/2026,zarkon rentals,623,106.9,View_Dashboard,0.46,,,,
3/24/2026,Zarkon_App,1138,206,Add_Ticket,0.72,,,,
3/27/2026,Garage_App,106,222,View_Dashboard,0.11,,,,
3/29/2026,Garage_App,477,187.9,Payment_Submit,0.5,,,,
4/11/2026,Zarkon Rental,789,73.8,Financial_Tab_View,0.12,,,,
4/19/2026,Zarkon Rental,1343,50.5,Add_Ticket,0.11,,,,
4/12/2026,Garage_App,374,281.9,Financial_Tab_View,0.4,,,,
4/18/2026,Zarkon_App,765,123.9,View_Dashboard,0.66,,,,
4/2/2026,Garage Platform,200,259.1,View_Dashboard,0.12,,,,
3/24/2026,zarkon rentals,369,76.4,Add_Ticket,0.46,,,,
4/4/2026,zarkon rentals,889,166.8,Payment_Submit,0.61,,,,
4/21/2026,zarkon rentals,602,267,Financial_Tab_View,0.29,,,,
4/10/2026,GarageOps,1125,133.2,Payment_Submit,0.49,,,,
3/12/2026,zarkon rentals,938,34.4,Add_Ticket,0.72,,,,
3/26/2026,Zarkon_App,235,284.8,Financial_Tab_View,0.67,,,,
3/22/2026,Zarkon Rental,910,201.5,Payment_Submit,0.56,,,,
4/17/2026,GarageOps,262,88.8,Payment_Submit,0.26,,,,
3/25/2026,zarkon rentals,470,234.9,Financial_Tab_View,0.17,,,,
4/4/2026,Garage_App,953,96.1,Financial_Tab_View,0.2,,,,
3/25/2026,ZarkonApp,137,49.9,Payment_Submit,0.8,,,,
3/31/2026,GarageOps,1184,33.9,Payment_Submit,0.61,,,,
4/19/2026,Zarkon_App,972,31.9,Payment_Submit,0.25,,,,
3/19/2026,Garage Mgmt,1492,58.7,View_Dashboard,0.51,,,,
3/22/2026,Garage Platform,1004,150.7,Payment_Submit,0.11,,,,
3/31/2026,Garage_App,991,292,Payment_Submit,0.68,,,,
3/15/2026,ZarkonApp,945,166.8,View_Dashboard,0.66,,,,
4/13/2026,GarageOps,948,92.8,Financial_Tab_View,0.56,,,,
4/11/2026,Garage Mgmt,989,242.3,Financial_Tab_View,0.25,,,,
4/5/2026,Zarkon_App,675,252.7,Payment_Submit,0.45,,,,
4/17/2026,Garage_App,217,193.3,View_Dashboard,0.58,,,,
4/17/2026,Garage Mgmt,1030,125.3,View_Dashboard,0.36,,,,
3/11/2026,Garage Mgmt,744,139.6,Add_Ticket,0.52,,,,
4/17/2026,zarkon rentals,1463,214.9,View_Dashboard,0.32,,,,
4/15/2026,Garage Mgmt,846,72.1,View_Dashboard,0.46,,,,
3/16/2026,Garage_App,1495,58.2,Financial_Tab_View,0.3,,,,
4/22/2026,zarkon rentals,368,102.6,Payment_Submit,0.6,,,,
4/9/2026,Zarkon_App,844,204.6,Add_Ticket,0.2,,,,
3/31/2026,Garage Mgmt,1282,128.4,View_Dashboard,0.35,,,,
3/30/2026,Zarkon Rental,277,74,View_Dashboard,0.59,,,,
4/19/2026,ZarkonApp,1292,189.5,Add_Ticket,0.59,,,,
4/18/2026,Zarkon_App,1430,150,View_Dashboard,0.47,,,,
4/20/2026,ZarkonApp,858,226.6,View_Dashboard,0.16,,,,
4/2/2026,ZarkonApp,908,222.1,Financial_Tab_View,0.44,,,,
4/13/2026,zarkon rentals,131,284.1,Financial_Tab_View,0.18,,,,
3/18/2026,GarageOps,199,215,Payment_Submit,0.35,,,,
3/19/2026,Zarkon_App,1246,219.7,View_Dashboard,0.28,,,,
3/28/2026,zarkon rentals,1096,66.4,Add_Ticket,0.73,,,,
3/20/2026,ZarkonApp,542,72.2,Payment_Submit,0.43,,,,
3/29/2026,zarkon rentals,980,235.1,Financial_Tab_View,0.64,,,,
3/17/2026,GarageOps,255,220.9,Add_Ticket,0.41,,,,
4/21/2026,Garage Mgmt,158,90.7,Add_Ticket,0.31,,,,
4/10/2026,Garage_App,1034,86,Payment_Submit,0.4,,,,
4/7/2026,Zarkon Rental,903,81.9,View_Dashboard,0.73,,,,
3/17/2026,Garage_App,548,81.6,Payment_Submit,0.17,,,,
4/12/2026,Garage Mgmt,834,43.1,Add_Ticket,0.37,,,,
3/31/2026,ZarkonApp,1265,217.5,View_Dashboard,0.27,,,,
4/6/2026,Zarkon Rental,496,158.1,Financial_Tab_View,0.44,,,,
3/20/2026,Garage Mgmt,1309,44.9,Payment_Submit,0.51,,,,
4/7/2026,Zarkon_App,590,175.3,Add_Ticket,0.6,,,,
3/23/2026,Garage Mgmt,72,42.5,View_Dashboard,0.19,,,,
4/9/2026,zarkon rentals,989,202.6,Financial_Tab_View,0.51,,,,
4/18/2026,GarageOps,1027,217.2,Payment_Submit,0.64,,,,
3/13/2026,zarkon rentals,1383,231.4,Financial_Tab_View,0.58,,,,
3/22/2026,ZarkonApp,657,168.1,Add_Ticket,0.44,,,,
3/19/2026,Zarkon Rental,671,220.7,Payment_Submit,0.52,,,,
4/4/2026,Zarkon_App,156,218.6,Payment_Submit,0.73,,,,
4/2/2026,Garage Platform,746,256.2,Payment_Submit,0.45,,,,
3/31/2026,Garage Mgmt,1206,214.7,Financial_Tab_View,0.67,,,,
4/6/2026,zarkon rentals,726,40.8,View_Dashboard,0.77,,,,
3/15/2026,ZarkonApp,943,89.9,View_Dashboard,0.14,,,,
4/16/2026,GarageOps,1381,125.4,Financial_Tab_View,0.7,,,,
4/9/2026,GarageOps,191,80.1,Add_Ticket,0.18,,,,
4/19/2026,Garage Platform,377,231.8,Financial_Tab_View,0.15,,,,
4/9/2026,GarageOps,245,104.4,Payment_Submit,0.4,,,,
3/12/2026,Garage Platform,98,171.5,Add_Ticket,0.44,,,,
4/5/2026,Garage_App,1198,112.5,Add_Ticket,0.16,,,,
4/16/2026,zarkon rentals,980,213.3,Add_Ticket,0.77,,,,
4/14/2026,zarkon rentals,601,212.4,Add_Ticket,0.14,,,,
4/22/2026,ZarkonApp,1044,292.6,Payment_Submit,0.59,,,,
3/16/2026,Zarkon_App,454,195.5,View_Dashboard,0.34,,,,
3/21/2026,Garage Mgmt,313,254.1,Payment_Submit,0.19,,,,
3/18/2026,Garage_App,1150,226,Add_Ticket,0.67,,,,
4/16/2026,Garage Mgmt,1454,33.1,Payment_Submit,0.66,,,,
4/21/2026,GarageOps,93,104,Payment_Submit,0.73,,,,
4/13/2026,Zarkon Rental,933,44.2,Add_Ticket,0.69,,,,
4/6/2026,Zarkon Rental,1417,37.7,Payment_Submit,0.47,,,,
3/18/2026,Garage_App,661,189.1,Financial_Tab_View,0.17,,,,
4/13/2026,ZarkonApp,708,81,Add_Ticket,0.66,,,,
4/16/2026,ZarkonApp,1490,191.7,Payment_Submit,0.13,,,,
4/21/2026,zarkon rentals,664,130.8,Payment_Submit,0.59,,,,
3/30/2026,Garage_App,955,281.9,Financial_Tab_View,0.13,,,,
4/10/2026,Zarkon_App,445,82.5,Add_Ticket,0.27,,,,
3/11/2026,Zarkon Rental,480,166.4,Financial_Tab_View,0.43,,,,
3/20/2026,Zarkon_App,536,155.7,Financial_Tab_View,0.51,,,,
4/7/2026,Garage Mgmt,1449,104.3,Add_Ticket,0.73,,,,
3/17/2026,Garage Mgmt,195,132.2,Add_Ticket,0.79,,,,
3/13/2026,Garage_App,353,44.8,Add_Ticket,0.62,,,,
4/15/2026,GarageOps,202,41.6,Payment_Submit,0.8,,,,
4/2/2026,Garage_App,138,47,Add_Ticket,0.25,,,,
3/12/2026,Zarkon_App,76,207.7,Payment_Submit,0.42,,,,
4/4/2026,Zarkon_App,247,59.1,View_Dashboard,0.66,,,,
3/20/2026,Garage Platform,390,140.7,Add_Ticket,0.1,,,,
4/2/2026,zarkon rentals,1119,161.4,Payment_Submit,0.46,,,,
4/13/2026,Zarkon_App,162,153.5,Payment_Submit,0.71,,,,
4/14/2026,Zarkon Rental,209,38.4,Add_Ticket,0.54,,,,
3/17/2026,Zarkon Rental,1231,121.6,Add_Ticket,0.61,,,,
3/14/2026,Garage Mgmt,176,291.3,Payment_Submit,0.7,,,,
4/16/2026,Garage Platform,628,184.3,Add_Ticket,0.72,,,,
4/10/2026,Garage_App,1361,128.8,View_Dashboard,0.37,,,,
3/28/2026,Zarkon_App,1088,217.4,View_Dashboard,0.28,,,,
3/12/2026,zarkon rentals,136,117.3,View_Dashboard,0.37,,,,
3/23/2026,ZarkonApp,1290,238.4,Add_Ticket,0.31,,,,
3/19/2026,Zarkon Rental,1219,148.8,Financial_Tab_View,0.45,,,,
4/22/2026,Garage Platform,1152,240,Financial_Tab_View,0.38,,,,
3/17/2026,Garage Platform,393,238.2,Payment_Submit,0.18,,,,
3/19/2026,Zarkon_App,1033,120.1,Add_Ticket,0.7,,,,
3/17/2026,Garage Mgmt,606,130,View_Dashboard,0.26,,,,
3/23/2026,Garage Mgmt,457,160.6,Add_Ticket,0.71,,,,
3/21/2026,zarkon rentals,218,191.6,Financial_Tab_View,0.23,,,,
3/28/2026,ZarkonApp,338,288.8,Financial_Tab_View,0.63,,,,
4/7/2026,Garage Mgmt,587,211.5,Add_Ticket,0.22,,,,
3/19/2026,Garage Platform,1341,113.6,Payment_Submit,0.48,,,,
3/26/2026,Garage_App,616,215.3,Payment_Submit,0.76,,,,
4/9/2026,Zarkon_App,781,77.9,Financial_Tab_View,0.56,,,,
4/6/2026,GarageOps,1292,170.9,View_Dashboard,0.13,,,,
3/12/2026,Garage_App,1283,166,Add_Ticket,0.57,,,,
3/25/2026,Garage Platform,1400,65.8,Financial_Tab_View,0.18,,,,
3/12/2026,zarkon rentals,556,168.9,Add_Ticket,0.15,,,,
4/3/2026,Garage_App,506,223.3,Add_Ticket,0.45,,,,
3/23/2026,Garage Mgmt,841,163.2,View_Dashboard,0.71,,,,
